Material,Billing Doc.,Item,SALES OFFICE CODE,EXT MAT GROUP,MatGroup3,Star Rating,Segment,Star Rating.1,Stor. Location,SALES OFFICE CODE.1,SBU,Year,Month,Week,Billing Date,Customer,Material.1,Billing Quantity ODU,Billing Quantity IDU,Tonnage,Dealer Name,Tonnage.1
RL35UV16W1,2336012382,20,SBD,RA-ODU,RA,N3S,Non Inv,3 Star,1030,SBD,RA,23-24,06) Sep,Wk 2,14/09/2023,COMFORT COOL SYSTEMS,RL35UV16W1,10,0,1,COMFORT COOL SYSTEMS,1
RKM35UV16W,2336012382,40,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,23-24,06) Sep,Wk 2,14/09/2023,COMFORT COOL SYSTEMS,RKM35UV16W,5,0,1,COMFORT COOL SYSTEMS,1
RKL71UV16T,2336012382,60,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,23-24,06) Sep,Wk 2,14/09/2023,COMFORT COOL SYSTEMS,RKL71UV16T,3,0,2.2,COMFORT COOL SYSTEMS,2.2
RKR50UV16U,2336012403,20,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,23-24,06) Sep,Wk 2,14/09/2023,Charan Jayanty,RKR50UV16U,1,0,1.5,COMFORT COOL SYSTEMS,1.5
RKY50UV16V3F,2332005337,80,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,Cool Stars,RKY50UV16V3F,1,0,1.5,COOL STARS,1.5
RKM50UV16VA,2329007013,20,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,23-24,06) Sep,Wk 2,14/09/2023,Cool Waves Engineering,RKM50UV16VA,4,0,1.5,COOL WAVES ENGINEERING,1.5
RKL50UV16V,2333014167,40,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PVT LTD,RKL50UV16V,5,0,1.5,DARLING DIGITAL WORLD PRIVATE LIMIT,1.5
RKL35UV16W,2333014167,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PVT LTD,RKL35UV16W,4,0,1,DARLING DIGITAL WORLD PRIVATE LIMIT,1
RKM60UV16U,2333014167,100,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PVT LTD,RKM60UV16U,2,0,1.8,DARLING DIGITAL WORLD PRIVATE LIMIT,1.8
RKY50UV16V3F,2333014167,120,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PVT LTD,RKY50UV16V3F,5,0,1.5,DARLING DIGITAL WORLD PRIVATE LIMIT,1.5
RKM50UV16VA,2333014196,20,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PRIVATE LIMITED,RKM50UV16VA,4,0,1.5,DARLING DIGITAL WORLD PRIVATE LIMIT,1.5
RKL50UV16V,2333014196,40,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PRIVATE LIMITED,RKL50UV16V,5,0,1.5,DARLING DIGITAL WORLD PRIVATE LIMIT,1.5
RKL35UV16W,2333014196,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PRIVATE LIMITED,RKL35UV16W,4,0,1,DARLING DIGITAL WORLD PRIVATE LIMIT,1
RKM60UV16U,2333014196,100,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PRIVATE LIMITED,RKM60UV16U,2,0,1.8,DARLING DIGITAL WORLD PRIVATE LIMIT,1.8
RKY50UV16V3F,2333014196,120,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PRIVATE LIMITED,RKY50UV16V3F,5,0,1.5,DARLING DIGITAL WORLD PRIVATE LIMIT,1.5
RE60UV16U2,2333014220,20,MAA,RA-ODU,RA,N1S,Non Inv,1 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DARLING DIGITAL WORLD PRIVATE LIMITED,RE60UV16U2,10,0,1.8,DARLING DIGITAL WORLD PRIVATE LIMIT,1.8
RKM35UV16W,2333014222,20,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,"The President, Tamil Nadu Police Unit Ca",RKM35UV16W,1,0,1,DIAMOND AGENCIES,1
RKY35UV16W3,2333014222,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,"The President, Tamil Nadu Police Unit Ca",RKY35UV16W3,1,0,1,DIAMOND AGENCIES,1
RE60UV16U2,2333014191,50,MAA,RA-ODU,RA,N1S,Non Inv,1 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DIAMONDS COOL,RE60UV16U2,2,0,1.8,DIAMONDS COOL,1.8
RE60UV16U2,2337003404,60,SBD1,RA-ODU,RA,N1S,Non Inv,1 Star,1030,SBD1,RA,23-24,06) Sep,Wk 2,14/09/2023,Sricity private Limited,RE60UV16U2,4,0,1.8,DIVYA AGENCIES,1.8
RKL60UV16U,2333014198,30,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,DOMINAIR SYSTEMS,RKL60UV16U,1,0,1.8,DOMINAIR SYSTEMS,1.8
RKM60UV16U,2332005298,20,COK,RA-ODU,RA,I5S,Inverter,5 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,Dynamec Systems,RKM60UV16U,1,0,1.8,DYNAMEC SYSTEMS,1.8
RL50UV16U2,2308030710,20,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Elektronika Sales Pvt Ltd,RL50UV16U2,120,0,1.5,ELEKTRONIKA SALES PVT LTD,1.5
RL28UV16W1,2333014194,80,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Elektronika Sales Pvt Ltd,RL28UV16W1,10,0,0.8,ELEKTRONIKA SALES PVT LTD,0.8
RKL50UV16V3,2333014203,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Elektronika Sales Pvt Ltd,RKL50UV16V3,3,0,1.5,ELEKTRONIKA SALES PVT LTD,1.5
RKL71UV16T,2333014203,40,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Elektronika Sales Pvt Ltd,RKL71UV16T,2,0,2.2,ELEKTRONIKA SALES PVT LTD,2.2
RKL71UV16T,2333014203,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Elektronika Sales Pvt Ltd,RKL71UV16T,8,0,2.2,ELEKTRONIKA SALES PVT LTD,2.2
RKL71UV16T,2332005310,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,ENTICE COOLING SOLUTIONS,RKL71UV16T,1,0,2.2,ENTICE COOLING SOLUTIONS,2.2
RKL50UV16V,2332005307,80,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,Frigsels AC Shop,RKL50UV16V,1,0,1.5,FRIGSELS AC SHOP,1.5
RKL71UV16T,2332005307,100,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,Frigsels AC Shop,RKL71UV16T,1,0,2.2,FRIGSELS AC SHOP,2.2
RKL50UV16V3,2332005311,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,Frigsels AC Shop,RKL50UV16V3,1,0,1.5,FRIGSELS AC SHOP,1.5
RKL71UV16T,2332005311,40,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,Frigsels AC Shop,RKL71UV16T,4,0,2.2,FRIGSELS AC SHOP,2.2
RL28UV16W1,2336012318,20,BLR,RA-ODU,RA,N3S,Non Inv,3 Star,1030,BLR,RA,23-24,06) Sep,Wk 2,14/09/2023,GSS ENTERPRISES,RL28UV16W1,7,0,0.8,G S S ENTERPRISES,0.8
RL50UV16U2,2308030721,40,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RL50UV16U2,120,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL35UV16W1,2329007009,20,BLR,RA-ODU,RA,N3S,Non Inv,3 Star,1030,BLR,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investments Pvt Ltd.,RL35UV16W1,15,0,1,GIRIAS INVESTMENT PVT LTD,1
RKM35UV16W,2329007009,100,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investments Pvt Ltd.,RKM35UV16W,5,0,1,GIRIAS INVESTMENT PVT LTD,1
RKM35UV16W,2329007010,80,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investments Pvt Ltd.,RKM35UV16W,10,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014162,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,10,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL35UV16W3,2333014172,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL35UV16W3,10,0,1,GIRIAS INVESTMENT PVT LTD,1
RKM35UV16W,2333014172,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKM35UV16W,5,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014172,120,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,10,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RE60UV16U2,2333014173,20,MAA,RA-ODU,RA,N1S,Non Inv,1 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RE60UV16U2,15,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RKL35UV16W3,2333014173,100,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL35UV16W3,4,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014173,120,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,4,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM35UV16W,2333014174,40,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKM35UV16W,1,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014174,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,5,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL35UV16W3,2333014175,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL35UV16W3,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014175,80,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL35UV16W3,2333014176,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL35UV16W3,1,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014176,80,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM35UV16W,2333014177,40,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKM35UV16W,1,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014177,100,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL35UV16W3,2333014178,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL35UV16W3,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RKM35UV16W,2333014178,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKM35UV16W,1,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014178,120,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,3,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2333014179,40,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL35UV16W3,2333014180,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL35UV16W3,5,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014180,100,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,6,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM35UV16W,2333014181,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKM35UV16W,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL50UV16V3,2333014181,140,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,5,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2333014182,40,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2333014183,100,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2333014184,40,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL35UV16W3,2333014185,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL35UV16W3,1,0,1,GIRIAS INVESTMENT PVT LTD,1
RL50UV16V3,2333014185,80,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2333014185,100,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16V3,2333014186,80,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RL50UV16V3,3,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2333014186,100,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,5,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16V3,2333014189,40,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2333014189,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2333014190,80,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,GIRIAS INVESTMENT PRIVATE LIMITED,RKL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16V3,2333014192,40,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,GIRIAS INVESTMENT PRIVATE LIMITED,RL50UV16V3,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16V3,2333014197,40,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,GIRIAS INVESTMENT PRIVATE LIMITED,RL50UV16V3,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2333014197,80,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,GIRIAS INVESTMENT PRIVATE LIMITED,RKL50UV16V3,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2333014205,140,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKM50UV16V,10,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL35UV16W3,2333014207,80,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,GIRIAS INVESTMENT PRIVATE LIMITED,RKL35UV16W3,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL35UV16W3,2333014208,120,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL35UV16W3,5,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL35UV16W3,2333014218,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investment Pvt Ltd,RKL35UV16W3,1,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL60UV16U,2336012319,80,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investments Pvt Ltd.,RKL60UV16U,5,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RKL35UV16W,2336012320,60,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,23-24,06) Sep,Wk 2,14/09/2023,Girias Investments Pvt Ltd.,RKL35UV16W,15,0,1,GIRIAS INVESTMENT PVT LTD,1
RKM60UV16U,2337003401,40,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,23-24,06) Sep,Wk 2,14/09/2023,GVRS ASSOCIATES,RKM60UV16U,5,0,1.8,GVRS ASSOCIATES,1.8
RE60UV16U2,2337003401,60,SBD1,RA-ODU,RA,N1S,Non Inv,1 Star,1030,SBD1,RA,23-24,06) Sep,Wk 2,14/09/2023,GVRS ASSOCIATES,RE60UV16U2,8,0,1.8,GVRS ASSOCIATES,1.8
RKY50UV16V3F,2332005336,60,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,HAMILTON INTERNATIONAL,RKY50UV16V3F,2,0,1.5,HAMILTON INTERNATIONAL,1.5
RKL50UV16V3,2332005336,80,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,HAMILTON INTERNATIONAL,RKL50UV16V3,1,0,1.5,HAMILTON INTERNATIONAL,1.5
RKL35UV16W3,2332005342,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,HAMILTON INTERNATIONAL,RKL35UV16W3,3,0,1,HAMILTON INTERNATIONAL,1
RKM35UV16W,2332005300,20,COK,RA-ODU,RA,I5S,Inverter,5 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,HDFC Bank Ltd,RKM35UV16W,0.5,0,1,HI TECH REFRIGERATION SERVICE,1
RKM50UV16V,2332005300,40,COK,RA-ODU,RA,I5S,Inverter,5 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,HDFC Bank Ltd,RKM50UV16V,1.5,0,1.5,HI TECH REFRIGERATION SERVICE,1.5
RKL50UV16V3,2333500330,40,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,INFINITI  RETAIL  LIMITED,RKL50UV16V3,-1,0,1.5,INFINITI RETAIL LIMITED,1.5
RKL71UV16T,2332005312,80,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,Kannankandy Sales Corporation,RKL71UV16T,5,0,2.2,KANNANKANDY SALES CORPORATION,2.2
RKL35UV16W3,2332005297,60,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,KEYBEES TECHNOLOGY,RKL35UV16W3,6,0,1,KEYBEES TECHNOLOGY,1
RKL71UV16T,2332005309,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,Lan Mark Shops (India),RKL71UV16T,1,0,2.2,LAN MARK SHOPS (INDIA),2.2
RKL71UV16T,2332005313,120,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,Lulu International Shopping Mall (P) Ltd,RKL71UV16T,5,0,2.2,LULU INTERNATIONAL SHOPPING,2.2
RKR60UV16U,2333014210,20,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,M/S. Sathya Agencies (P) Ltd.,RKR60UV16U,3,0,1.8,M/S. SATHYA AGENCIES (P) LTD.,1.8
RKM60UV16U,2333014211,40,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,23-24,06) Sep,Wk 2,14/09/2023,M/S. Sathya Agencies (P) Ltd.,RKM60UV16U,3,0,1.8,M/S. SATHYA AGENCIES (P) LTD.,1.8
RKL71UV16T,2332005339,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,MALIEAKAL ELECTRONICS,RKL71UV16T,5,0,2.2,MALIEAKAL ELECTRONICS,2.2
RKL50UV16V3,2332005339,40,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,MALIEAKAL ELECTRONICS,RKL50UV16V3,3,0,1.5,MALIEAKAL ELECTRONICS,1.5
RKM50UV16V,2336012413,20,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,23-24,06) Sep,Wk 2,14/09/2023,Mittapally Enterprises,RKM50UV16V,30,0,1.5,MITTAPALLY ENTERPRISES,1.5
RKL50UV16V3,2332005317,40,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,OXYGEN THE DIGITAL SHOP,RKL50UV16V3,15,0,1.5,OXYGEN THE DIGITAL SHOP,1.5
RKL35UV16W3,2332005317,60,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,OXYGEN THE DIGITAL SHOP,RKL35UV16W3,20,0,1,OXYGEN THE DIGITAL SHOP,1
RKL50UV16V3,2332005318,40,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,OXYGEN THE DIGITAL SHOP,RKL50UV16V3,10,0,1.5,OXYGEN THE DIGITAL SHOP,1.5
RKL35UV16W3,2332005318,60,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,OXYGEN THE DIGITAL SHOP,RKL35UV16W3,10,0,1,OXYGEN THE DIGITAL SHOP,1
RKL50UV16V3,2332005319,40,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,OXYGEN THE DIGITAL SHOP,RKL50UV16V3,10,0,1.5,OXYGEN THE DIGITAL SHOP,1.5
RKL35UV16W3,2332005319,60,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,23-24,06) Sep,Wk 2,14/09/2023,OXYGEN THE DIGITAL SHOP,RKL35UV16W3,20,0,1,OXYGEN THE DIGITAL SHOP,1
